task_id,seed,condition,a_cards,a_write_linked_cards,b_candidates,b_material_decisions,db_transition,exact_transition,c0_db_match,treatment_db_match,c0_exact_mutation,treatment_exact_mutation,treatment_diagnostics,attributionsstaerke,attributionsbegruendung
100,976304,C2_PREWRITE_CONTROL,0,0,1,1,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""5312063289"", ""new_item_id"": ""6956751343"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W3295833"", ""payment_method_id"": ""credit_card_3261838""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""5676696062"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W8488728"", ""payment_method_id"": ""paypal_3650980""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""8926329222"", ""new_item_id"": ""7160999700"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W3295833"", ""payment_method_id"": ""credit_card_3261838""}, ""kind"": ""missing_effect""}]",,
100,976304,C3_COMBINED_INTERVENTION,4,2,2,0,stable_pass,stable_pass,1,1,1,1,[],,
100,976305,C1_SEMANTIC_SUPPORT,4,2,0,0,stable_pass,stable_pass,1,1,1,1,[],,
100,976305,C2_PREWRITE_CONTROL,0,0,2,0,stable_pass,stable_pass,1,1,1,1,[],,
100,976305,C3_COMBINED_INTERVENTION,3,2,2,0,stable_pass,stable_pass,1,1,1,1,[],,
100,976306,C1_SEMANTIC_SUPPORT,2,0,0,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""5312063289"", ""new_item_id"": ""6956751343"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W3295833"", ""payment_method_id"": ""credit_card_3261838""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""5676696062"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W8488728"", ""payment_method_id"": ""paypal_3650980""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""8926329222"", ""new_item_id"": ""7160999700"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W3295833"", ""payment_method_id"": ""credit_card_3261838""}, ""kind"": ""missing_effect""}]",,
100,976306,C2_PREWRITE_CONTROL,0,0,2,0,stable_pass,stable_pass,1,1,1,1,[],,
100,976306,C3_COMBINED_INTERVENTION,4,2,2,0,stable_pass,stable_pass,1,1,1,1,[],,
101,976301,C1_SEMANTIC_SUPPORT,4,3,0,0,stable_pass,stable_pass,1,1,1,1,[],,
101,976301,C2_PREWRITE_CONTROL,0,0,3,0,stable_pass,stable_pass,1,1,1,1,[],,
101,976301,C3_COMBINED_INTERVENTION,5,3,3,0,stable_pass,stable_pass,1,1,1,1,[],,
101,976302,C1_SEMANTIC_SUPPORT,6,3,0,0,saved,saved,0,1,0,1,[],,
101,976302,C2_PREWRITE_CONTROL,0,0,3,0,saved,saved,0,1,0,1,[],,
101,976302,C3_COMBINED_INTERVENTION,6,3,3,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""3076708684"", ""new_item_id"": ""8302289002"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W6729841"", ""payment_method_id"": ""credit_card_1620755""}, ""kind"": ""missing_effect""}, {""actual"": {""item_id"": ""6341716129"", ""new_item_id"": ""8302289002"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3445693"", ""payment_method_id"": ""credit_card_1620755""}, ""expected"": null, ""kind"": ""extra_effect""}]",,
101,976303,C1_SEMANTIC_SUPPORT,6,3,0,0,saved,saved,0,1,0,1,[],,
101,976303,C2_PREWRITE_CONTROL,0,0,3,0,saved,saved,0,1,0,1,[],,
101,976303,C3_COMBINED_INTERVENTION,5,3,3,0,saved,saved,0,1,0,1,[],,
101,976304,C1_SEMANTIC_SUPPORT,2,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""address1"": ""144 Lakeview Drive"", ""address2"": ""Suite 925"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W4219264"", ""state"": ""NY"", ""zip"": ""10228""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""3076708684"", ""new_item_id"": ""8302289002"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W6729841"", ""payment_method_id"": ""credit_card_1620755""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""8886009523"", ""new_item_id"": ""2407258246"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W4219264"", ""payment_method_id"": ""credit_card_1620755""}, ""kind"": ""missing_effect""}]",,
101,976304,C2_PREWRITE_CONTROL,0,0,3,0,saved,saved,0,1,0,1,[],,
101,976304,C3_COMBINED_INTERVENTION,4,2,3,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""3076708684"", ""new_item_id"": ""8302289002"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W6729841"", ""payment_method_id"": ""credit_card_1620755""}, ""kind"": ""missing_effect""}, {""actual"": {""item_id"": ""6341716129"", ""new_item_id"": ""8302289002"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3445693"", ""payment_method_id"": ""credit_card_1620755""}, ""expected"": null, ""kind"": ""extra_effect""}]",,
101,976305,C1_SEMANTIC_SUPPORT,6,3,0,0,stable_pass,stable_pass,1,1,1,1,[],,
101,976305,C2_PREWRITE_CONTROL,0,0,3,0,stable_pass,stable_pass,1,1,1,1,[],,
101,976305,C3_COMBINED_INTERVENTION,5,3,3,0,stable_pass,stable_pass,1,1,1,1,[],,
101,976306,C1_SEMANTIC_SUPPORT,6,3,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""address1"": ""144 Lakeview Drive"", ""address2"": ""Suite 925"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W6729841"", ""state"": ""NY"", ""zip"": ""10228""}, ""expected"": {""address1"": ""144 Lakeview Drive"", ""address2"": ""Suite 925"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W4219264"", ""state"": ""NY"", ""zip"": ""10228""}, ""kind"": ""wrong_target""}]",,
101,976306,C2_PREWRITE_CONTROL,0,0,3,0,saved,saved,0,1,0,1,[],,
101,976306,C3_COMBINED_INTERVENTION,6,3,3,0,saved,saved,0,1,0,1,[],,
102,976301,C1_SEMANTIC_SUPPORT,5,3,0,0,stable_pass,stable_pass,1,1,1,1,[],,
102,976301,C2_PREWRITE_CONTROL,0,0,3,0,stable_pass,stable_pass,1,1,1,1,[],,
102,976301,C3_COMBINED_INTERVENTION,6,3,3,0,stable_pass,stable_pass,1,1,1,1,[],,
102,976302,C1_SEMANTIC_SUPPORT,2,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""address1"": ""144 Lakeview Drive"", ""address2"": ""Suite 925"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W4219264"", ""state"": ""NY"", ""zip"": ""10228""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""6341716129"", ""new_item_id"": ""8302289002"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3445693"", ""payment_method_id"": ""credit_card_1620755""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""8886009523"", ""new_item_id"": ""2407258246"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W4219264"", ""payment_method_id"": ""credit_card_1620755""}, ""kind"": ""missing_effect""}]",,
102,976302,C2_PREWRITE_CONTROL,0,0,3,0,saved,saved,0,1,0,1,[],,
102,976302,C3_COMBINED_INTERVENTION,4,3,3,0,saved,saved,0,1,0,1,[],,
102,976303,C1_SEMANTIC_SUPPORT,4,3,0,0,stable_pass,stable_pass,1,1,1,1,[],,
102,976303,C2_PREWRITE_CONTROL,0,0,3,0,stable_pass,stable_pass,1,1,1,1,[],,
102,976303,C3_COMBINED_INTERVENTION,5,2,2,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""address1"": ""144 Lakeview Drive"", ""address2"": ""Suite 925"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W4219264"", ""state"": ""NY"", ""zip"": ""10228""}, ""kind"": ""missing_effect""}]",,
102,976304,C1_SEMANTIC_SUPPORT,5,3,0,0,saved,saved,0,1,0,1,[],,
102,976304,C2_PREWRITE_CONTROL,0,0,1,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""address1"": ""144 Lakeview Drive"", ""address2"": ""Suite 925"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W4219264"", ""state"": ""NY"", ""zip"": ""10228""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""6341716129"", ""new_item_id"": ""8302289002"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3445693"", ""payment_method_id"": ""credit_card_1620755""}, ""kind"": ""missing_effect""}]",,
102,976304,C3_COMBINED_INTERVENTION,7,3,3,0,saved,saved,0,1,0,1,[],,
102,976305,C1_SEMANTIC_SUPPORT,5,3,0,0,stable_pass,stable_pass,1,1,1,1,[],,
102,976305,C2_PREWRITE_CONTROL,0,0,3,0,stable_pass,stable_pass,1,1,1,1,[],,
102,976305,C3_COMBINED_INTERVENTION,6,3,3,0,stable_pass,stable_pass,1,1,1,1,[],,
102,976306,C1_SEMANTIC_SUPPORT,6,3,0,0,stable_pass,stable_pass,1,1,1,1,[],,
102,976306,C2_PREWRITE_CONTROL,0,0,3,0,stable_pass,stable_pass,1,1,1,1,[],,
102,976306,C3_COMBINED_INTERVENTION,2,2,2,1,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""address1"": ""144 Lakeview Drive"", ""address2"": ""Suite 925"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W4219264"", ""state"": ""NY"", ""zip"": ""10228""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""6341716129"", ""new_item_id"": ""8302289002"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3445693"", ""payment_method_id"": ""credit_card_1620755""}, ""kind"": ""missing_effect""}]",,
105,976301,C1_SEMANTIC_SUPPORT,3,1,0,0,stable_pass,stable_fail,1,1,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""3761330360"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""9647374798"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""missing_effect""}]",,
105,976301,C2_PREWRITE_CONTROL,0,0,1,0,broken,stable_fail,1,0,0,0,"[{""actual"": {""item_id"": ""7292993796"", ""new_item_id"": ""3761330360"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""9647374798"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""wrong_parameter""}]",,
105,976301,C3_COMBINED_INTERVENTION,0,0,0,0,stable_pass,stable_fail,1,1,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""3761330360"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""9647374798"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""missing_effect""}]",,
105,976302,C1_SEMANTIC_SUPPORT,2,1,0,0,saved,stable_fail,0,1,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""3761330360"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""9647374798"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""missing_effect""}]",,
105,976302,C2_PREWRITE_CONTROL,0,0,1,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""item_id"": ""7292993796"", ""new_item_id"": ""3909406921"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""9647374798"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""wrong_parameter""}]",,
105,976302,C3_COMBINED_INTERVENTION,2,1,1,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""item_id"": ""7292993796"", ""new_item_id"": ""3909406921"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""9647374798"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""wrong_parameter""}]",,
105,976303,C1_SEMANTIC_SUPPORT,0,0,0,0,saved,stable_fail,0,1,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""3761330360"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""9647374798"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""missing_effect""}]",,
105,976303,C2_PREWRITE_CONTROL,0,0,2,1,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""item_id"": ""7292993796"", ""new_item_id"": ""3312883418"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""9647374798"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""wrong_parameter""}]",,
105,976303,C3_COMBINED_INTERVENTION,3,1,2,1,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""item_id"": ""7292993796"", ""new_item_id"": ""3909406921"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""9647374798"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""wrong_parameter""}]",,
105,976304,C1_SEMANTIC_SUPPORT,2,1,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""item_id"": ""7292993796"", ""new_item_id"": ""3909406921"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""9647374798"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""wrong_parameter""}]",,
105,976304,C2_PREWRITE_CONTROL,0,0,2,1,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""9647374798"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""missing_effect""}]",,
105,976304,C3_COMBINED_INTERVENTION,3,2,3,2,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""item_id"": ""7292993796"", ""new_item_id"": ""3909406921"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""9647374798"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""wrong_parameter""}]",,
105,976305,C1_SEMANTIC_SUPPORT,2,1,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""item_id"": ""7292993796"", ""new_item_id"": ""3909406921"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""9647374798"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""wrong_parameter""}]",,
105,976305,C2_PREWRITE_CONTROL,0,0,1,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""item_id"": ""7292993796"", ""new_item_id"": ""4238115171"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""9647374798"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""wrong_parameter""}]",,
105,976305,C3_COMBINED_INTERVENTION,0,0,2,1,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""9647374798"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""missing_effect""}]",,
105,976306,C1_SEMANTIC_SUPPORT,0,0,0,0,broken,stable_fail,1,0,0,0,"[{""actual"": {""item_id"": ""7292993796"", ""new_item_id"": ""4238115171"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""9647374798"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""wrong_parameter""}]",,
105,976306,C2_PREWRITE_CONTROL,0,0,1,0,broken,stable_fail,1,0,0,0,"[{""actual"": {""item_id"": ""7292993796"", ""new_item_id"": ""3312883418"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""9647374798"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""wrong_parameter""}]",,
105,976306,C3_COMBINED_INTERVENTION,2,1,2,1,broken,stable_fail,1,0,0,0,"[{""actual"": {""item_id"": ""7292993796"", ""new_item_id"": ""8293778132"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""expected"": {""item_id"": ""7292993796"", ""new_item_id"": ""9647374798"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4316152"", ""payment_method_id"": ""gift_card_7245904""}, ""kind"": ""wrong_parameter""}]",,
108,976301,C1_SEMANTIC_SUPPORT,2,1,0,0,saved,saved,0,1,0,1,[],,
108,976301,C2_PREWRITE_CONTROL,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""6268080249"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W1679211"", ""payment_method_id"": ""paypal_3022415""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""7127170374"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W1679211"", ""payment_method_id"": ""paypal_3022415""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""9612497925"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W1679211"", ""payment_method_id"": ""paypal_3022415""}, ""kind"": ""missing_effect""}]",,
